danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,chorus_hit,sections,decade,target
0.513,0.906,-4.527,0.0621,0.0136,0.0,0.543,0.681,97.494,156680,22.0524,8,00s,0
0.458,0.573,-17.341,0.032,0.577,0.774,0.308,0.842,101.47,230867,31.36442,13,80s,0
0.331,0.976,-3.242,0.113,9.11e-06,0.000117,0.319,0.426,170.059,187547,28.33644,9,00s,0
0.671,0.278,-14.298,0.0509,0.838,0.29,0.695,0.621,93.791,425333,18.82754,22,70s,0
0.532,0.43,-12.901,0.0561,0.635,1.03e-05,0.634,0.597,128.527,389160,18.10346,15,80s,0
0.237,0.153,-18.43,0.0382,0.911,0.000266,0.131,0.115,127.823,101853,35.25314,6,60s,0
0.338,0.000982,-28.82,0.0465,0.977,0.239,0.0966,0.0776,93.066,205187,38.4569,9,00s,0
0.47,0.352,-9.786,0.0258,0.891,0.0,0.137,0.571,100.516,187573,23.50279,10,70s,1
0.755,0.459,-12.84,0.358,0.115,0.0,0.0851,0.597,98.454,221400,31.56826,10,90s,1
0.418,0.275,-13.366,0.029,0.197,0.0,0.108,0.342,135.419,179787,31.98992,7,70s,1
0.654,0.397,-12.007,0.0385,0.797,5.84e-05,0.125,0.711,108.527,170533,41.48828,8,60s,1
0.699,0.26,-13.003,0.365,0.796,0.0,0.327,0.58,69.337,137333,62.04386,5,70s,0
0.764,0.948,-9.765,0.101,7.52e-05,0.918,0.0602,0.421,102.434,378466,31.26727,18,80s,0
0.642,0.805,-7.238,0.0476,0.000781,0.579,0.393,0.352,145.029,247240,30.31609,11,00s,1
0.497,0.73,-5.426,0.0325,0.00084,7.19e-06,0.261,0.559,116.0,205360,27.10001,9,10s,1
0.499,0.594,-6.328,0.0255,0.00866,0.056,0.107,0.171,78.995,295067,39.48497,13,90s,1
0.343,0.262,-16.204,0.0431,0.86,6.18e-05,0.559,0.257,91.134,224493,43.14027,11,60s,1
0.701,0.71,-4.125,0.0379,0.252,0.0,0.0939,0.962,113.025,256080,26.58475,14,00s,0
0.517,0.246,-11.992,0.0308,0.788,0.00105,0.133,0.525,105.24,159760,37.42708,9,60s,1
0.535,0.971,-3.323,0.0544,0.022,0.156,0.282,0.4,88.512,332203,45.09897,12,10s,0
0.166,0.927,-8.797,0.0736,3.94e-06,0.651,0.344,0.219,131.984,399093,45.05498,12,90s,0
0.176,0.0948,-21.2,0.0392,0.846,0.93,0.351,0.0383,72.182,103706,45.14644,5,60s,0
0.729,0.615,-4.238,0.0647,0.378,0.0,0.105,0.508,99.989,181880,37.26628,6,10s,1
0.578,0.392,-15.551,0.0298,0.138,0.0,0.231,0.62,108.03,206400,32.30098,9,80s,1
0.543,0.665,-7.683,0.0305,0.236,1.5e-05,0.313,0.716,124.118,138907,34.48886,5,60s,0
0.348,0.313,-11.379,0.0324,0.866,0.000257,0.13,0.356,82.004,220600,33.66676,9,70s,1
0.48,0.72,-5.607,0.0283,0.0116,0.0,0.114,0.383,76.54,279847,40.52366,9,90s,1
0.416,0.726,-5.254,0.0573,0.687,0.0,0.27,0.895,182.219,145013,25.80971,8,60s,1
0.755,0.493,-16.184,0.038,0.0141,3.77e-06,0.0765,0.868,136.622,212667,25.19648,11,80s,1
0.744,0.697,-5.063,0.197,0.0106,0.0,0.0842,0.767,149.28,247413,42.63475,9,00s,1
0.688,0.815,-4.761,0.321,0.263,0.0,0.151,0.587,176.086,260307,42.5635,13,00s,1
0.367,0.991,-2.437,0.227,7.83e-05,0.00192,0.27,0.183,116.469,220627,34.12131,12,80s,0
0.231,0.455,-8.06,0.0296,0.841,0.0,0.0823,0.391,166.705,175076,21.80402,8,60s,1
0.59,0.374,-13.498,0.0248,0.389,0.0,0.0757,0.639,96.753,164827,28.95918,8,60s,1
0.526,0.917,-5.204,0.0362,0.0219,0.759,0.0951,0.806,133.956,275493,29.49832,12,80s,0
0.512,0.504,-15.111,0.545,0.743,0.0,0.19,0.486,111.127,633747,37.11649,25,90s,0
0.773,0.706,-5.709,0.0999,0.00538,0.0148,0.0208,0.693,160.912,162365,19.03886,9,10s,1
0.336,0.213,-18.07,0.0557,0.962,0.954,0.237,0.184,83.949,195600,42.14331,8,60s,0
0.477,0.317,-11.722,0.0259,0.475,5.22e-05,0.19,0.117,137.691,223693,47.0784,10,80s,1
0.637,0.401,-11.621,0.0439,0.442,0.0,0.105,0.865,82.628,169267,31.84847,4,80s,0
0.366,0.278,-11.854,0.0651,0.988,0.0,0.136,0.383,76.96,85307,31.45299,6,90s,0
0.352,0.183,-16.143,0.0278,0.624,0.000254,0.136,0.51,80.517,220240,48.80083,12,70s,1
0.551,0.617,-5.709,0.0312,0.358,0.0,0.131,0.292,128.19,229160,30.38002,9,00s,1
0.704,0.753,-12.507,0.0928,0.284,0.00454,0.0826,0.96,170.045,153293,23.35239,9,70s,1
0.253,0.666,-6.257,0.0428,0.504,0.0,0.16,0.205,201.247,158386,40.35349,6,90s,0
0.267,0.937,-8.789,0.0674,4.66e-06,0.112,0.144,0.437,155.975,186747,35.12285,10,70s,0
0.351,0.975,-4.427,0.119,2.08e-06,8.64e-05,0.319,0.0556,143.99,271667,22.31115,12,00s,0
0.641,0.616,-9.125,0.0825,0.126,0.00404,0.156,0.455,88.964,150080,34.65587,7,60s,0
0.465,0.419,-12.176,0.0287,0.406,0.00367,0.165,0.553,82.453,261613,42.22169,12,60s,0
0.25,0.168,-26.281,0.0348,0.0657,0.96,0.0381,0.198,125.692,142933,44.60824,4,70s,0
0.505,0.986,-3.56,0.14,6.79e-05,0.00203,0.259,0.0388,100.001,258493,25.06711,11,10s,0
0.456,0.508,-14.339,0.0402,0.0218,0.0,0.237,0.553,133.965,257960,27.63936,12,10s,0
0.69,0.926,-0.223,0.253,0.14,0.0,0.112,0.791,167.927,204396,25.86047,10,10s,0
0.18,0.0311,-24.427,0.0402,0.982,0.875,0.0987,0.0353,119.501,212895,82.28917,11,10s,0
0.529,0.906,-6.116,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147,41.23286,10,80s,1
0.731,0.468,-10.589,0.0248,0.402,0.000637,0.121,0.189,106.037,353267,41.56469,13,80s,0
0.334,0.353,-10.176,0.0281,0.933,0.00489,0.265,0.335,97.972,214760,40.62199,12,60s,0
0.374,0.607,-11.399,0.0918,0.0679,3.29e-05,0.0867,0.527,174.982,216427,32.35462,11,00s,0
0.58,0.816,-5.165,0.0726,0.132,0.0,0.0776,0.814,89.938,200467,33.66095,8,00s,1
0.705,0.499,-7.969,0.0265,0.409,6.59e-05,0.103,0.391,98.686,229507,61.87929,12,70s,1
0.592,0.553,-6.14,0.261,0.151,0.0,0.218,0.675,91.77,154120,49.94458,6,00s,0
0.706,0.665,-9.675,0.105,0.0306,1.15e-05,0.059,0.781,134.764,413760,57.9257,17,70s,1
0.77,0.711,-9.19,0.308,0.0212,0.0052,0.133,0.394,121.444,525467,45.19471,13,10s,0
0.262,0.975,-6.555,0.177,0.000396,0.378,0.297,0.119,135.891,853213,42.81075,25,00s,0
0.273,0.225,-13.69,0.033,0.902,3.04e-05,0.154,0.246,72.588,188493,30.5127,10,60s,1
0.349,0.575,-12.029,0.0546,0.0064,0.242,0.122,0.565,97.236,256000,36.09572,13,90s,0
0.757,0.555,-13.916,0.043,0.199,0.0613,0.252,0.782,111.891,199533,33.7637,11,80s,1
0.691,0.877,-2.954,0.159,0.0393,0.0,0.0325,0.968,161.935,153787,34.99104,7,10s,0
0.637,0.69,-3.214,0.0693,0.417,0.0,0.211,0.103,140.329,253907,27.74245,14,00s,1
0.525,0.473,-14.971,0.0555,0.00122,0.755,0.0854,0.723,125.87,174753,33.29609,9,60s,1
0.181,0.227,-16.232,0.0354,0.0117,0.856,0.123,0.0739,78.073,319973,27.10965,15,70s,0
0.344,0.332,-8.579,0.0311,0.534,0.0,0.361,0.345,102.514,163360,22.34099,11,60s,0
0.615,0.632,-5.382,0.0374,0.0685,0.0,0.108,0.56,152.035,207733,24.101,10,10s,1
0.287,0.176,-17.56,0.0637,0.973,5e-05,0.346,0.0482,85.86,187333,18.31537,7,60s,0
0.756,0.829,-3.973,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520,32.01424,11,00s,1
0.575,0.684,-6.007,0.325,0.299,0.0,0.614,0.926,172.155,204040,26.24243,11,00s,1
0.762,0.45,-9.871,0.0369,0.39,0.0,0.223,0.848,128.627,114107,43.71717,6,60s,1
0.647,0.686,-6.679,0.0372,0.496,0.0,0.071,0.967,133.457,170640,17.96231,10,60s,0
0.474,0.465,-10.053,0.0841,0.883,1.46e-05,0.342,0.825,201.755,131373,36.9499,7,60s,0
0.417,0.849,-4.199,0.0481,0.0146,0.000387,0.0673,0.594,94.267,171693,37.28005,7,90s,1
0.489,0.672,-10.34,0.0294,0.00422,0.272,0.108,0.699,94.905,286347,25.37646,7,90s,0
0.606,0.901,-3.678,0.0314,0.0398,0.0,0.506,0.96,137.854,227013,41.32149,9,80s,0
0.664,0.419,-12.036,0.0286,0.0288,9.67e-05,0.331,0.555,100.47,228467,27.03456,12,70s,1
0.793,0.643,-7.345,0.106,0.134,0.00246,0.0361,0.963,114.894,454253,47.13539,20,80s,1
0.557,0.438,-11.869,0.0397,0.602,0.000105,0.0766,0.865,149.873,190280,22.65748,11,70s,1
0.376,0.125,-21.286,0.0339,0.588,0.000982,0.747,0.367,143.949,298533,25.01096,14,70s,0
0.436,0.219,-17.6,0.0868,0.96,0.000166,0.251,0.248,92.692,216667,41.71355,9,60s,0
0.515,0.43,-9.935,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,85.09189,7,90s,1
0.367,0.943,-3.228,0.288,0.00187,0.351,0.325,0.409,109.946,214093,57.44891,9,00s,0
0.483,0.713,-8.4,0.157,0.0878,0.741,0.364,0.831,153.615,230800,27.5611,9,90s,0
0.393,0.872,-5.013,0.248,0.679,0.00333,0.155,0.939,175.643,191027,58.94723,10,60s,0
0.565,0.861,-12.734,0.0377,0.00185,0.766,0.524,0.925,143.345,240267,34.63142,11,90s,0
0.335,0.533,-16.441,0.0558,0.0487,0.861,0.0694,0.0358,149.197,342447,26.26478,13,00s,0
0.592,0.6,-3.664,0.0343,0.62,0.175,0.366,0.491,108.6,172373,67.62235,9,70s,0
0.25,0.3,-16.227,0.0475,0.941,0.943,0.0822,0.0398,116.647,322067,64.16556,12,90s,0
0.575,0.822,-8.906,0.0376,0.0867,0.0,0.0825,0.858,97.87,142733,65.70298,6,80s,0
0.562,0.715,-8.481,0.0272,0.522,0.0,0.185,0.908,102.009,157467,28.6427,8,60s,1
0.336,0.932,-4.919,0.0654,0.0359,0.0,0.839,0.558,86.734,140613,43.16456,6,70s,0
0.509,0.389,-7.433,0.0272,0.8,0.0,0.113,0.302,77.098,210213,21.12623,9,00s,1
0.524,0.392,-10.738,0.0318,0.711,4.29e-06,0.101,0.74,127.804,140267,34.51293,9,60s,1
0.345,0.35,-12.701,0.0268,0.274,0.0686,0.143,0.108,143.09,314640,48.08919,15,80s,1
0.816,0.647,-12.208,0.0414,0.232,0.0,0.132,0.935,124.833,236560,24.87128,14,80s,1
0.417,0.11,-16.504,0.0405,0.951,0.721,0.174,0.22,57.312,313440,13.77918,14,60s,0
0.612,0.523,-11.425,0.0321,0.448,1.59e-06,0.0727,0.495,124.315,216973,23.80159,10,80s,1
0.586,0.288,-11.378,0.0334,0.459,0.931,0.092,0.616,121.716,44400,0.0,1,70s,0
0.756,0.61,-13.002,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,189093,71.93769,9,80s,1
0.533,0.447,-9.211,0.11,0.779,2.06e-05,0.336,0.506,96.309,168653,64.43936,7,70s,0
0.577,0.248,-14.161,0.0289,0.838,0.0,0.262,0.496,99.187,150427,37.82119,7,80s,0
0.512,0.89,-6.707,0.0431,0.00341,0.00295,0.0993,0.715,156.035,199760,25.07184,12,90s,0
0.304,0.217,-22.652,0.0368,0.923,0.867,0.0844,0.713,111.597,234000,51.42307,11,80s,0
0.32,0.579,-5.425,0.043,0.0582,0.0,0.115,0.13,79.653,248250,25.55772,12,10s,0
0.733,0.706,-5.652,0.0292,0.0262,0.0,0.0881,0.598,115.04,199960,52.00996,9,90s,1
0.465,0.403,-27.137,0.177,0.0799,0.879,0.134,0.635,97.098,321733,39.07224,11,80s,0
0.595,0.857,-6.89,0.163,0.498,0.0,0.355,0.74,127.629,174080,41.68343,8,60s,1
0.719,0.793,-5.328,0.156,0.0235,5.66e-06,0.434,0.678,114.898,246253,45.54933,12,80s,0
0.458,0.883,-12.999,0.0923,0.00919,0.000307,0.188,0.319,104.767,177787,50.18869,8,80s,0
0.778,0.669,-9.735,0.0367,0.0354,0.0132,0.0973,0.834,123.543,247133,30.18228,10,80s,1
0.531,0.408,-17.054,0.0307,0.0829,3.4e-06,0.37,0.901,93.191,123493,50.27412,5,60s,1
0.726,0.667,-7.576,0.058,0.136,0.858,0.0768,0.584,127.004,246013,24.77836,11,90s,1
0.543,0.343,-11.862,0.0296,0.875,1.77e-05,0.0847,0.46,91.049,193746,35.81528,8,60s,1
0.271,0.0282,-29.113,0.0422,0.991,0.907,0.0775,0.182,81.019,124973,22.40632,5,70s,0
0.112,0.991,-5.902,0.074,0.823,0.992,0.925,0.037,79.554,492067,16.39439,18,10s,0
0.473,0.736,-8.038,0.0282,0.159,9.85e-06,0.151,0.592,101.122,210826,29.10112,11,80s,1
0.64,0.855,-9.97,0.0613,0.0888,0.000131,0.0824,0.863,117.72,198373,43.08824,11,80s,1
0.267,0.252,-11.687,0.0351,0.8,4.43e-05,0.089,0.13,37.114,206533,22.19535,9,70s,1
0.769,0.258,-15.175,0.0418,0.923,0.0486,0.111,0.806,115.782,103813,30.78393,6,10s,0
0.237,0.653,-10.783,0.0401,0.0361,0.156,0.363,0.423,145.969,271560,38.354,8,80s,0
0.539,0.74,-5.566,0.049,0.194,0.0,0.076,0.675,170.054,217160,24.95471,13,00s,1
0.664,0.714,-7.752,0.057,0.555,0.0,0.173,0.962,176.097,138173,39.00003,7,60s,0
0.464,0.889,-5.042,0.0497,0.0389,0.0272,0.31,0.539,87.858,232720,90.35559,6,10s,1
0.313,0.824,-7.25,0.0473,0.0231,1.99e-05,0.387,0.496,101.988,126400,20.99134,9,70s,0
0.766,0.709,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,45.37819,10,10s,1
0.56,0.872,-4.269,0.14,0.0239,7.52e-06,0.371,0.681,126.053,205933,45.91518,10,10s,1
0.409,0.475,-9.683,0.0298,0.645,0.0,0.173,0.587,94.922,176827,24.25348,8,60s,1
0.406,0.662,-12.605,0.0309,0.000189,0.000358,0.0679,0.362,82.549,339844,59.17613,11,10s,0
0.626,0.742,-5.002,0.0657,0.408,0.0,0.108,0.605,114.969,232720,32.7962,11,70s,1
0.711,0.68,-8.911,0.0676,0.326,0.0,0.311,0.775,116.54,171267,24.04249,10,70s,1
0.263,0.188,-17.868,0.0361,0.928,0.0,0.127,0.472,204.11,192493,43.63037,9,60s,0
0.715,0.823,-5.313,0.0495,0.133,0.0,0.361,0.91,151.956,161747,20.32635,10,10s,1
0.524,0.822,-9.432,0.083,0.439,0.0,0.427,0.635,110.924,190400,43.34662,8,60s,1
0.351,0.166,-14.566,0.0477,0.793,0.0,0.205,0.205,72.391,171427,32.23088,8,60s,1
0.8,0.747,-2.048,0.0877,0.0113,0.0,0.0401,0.85,176.072,185455,16.71655,12,10s,0
0.279,0.878,-7.181,0.0523,0.00835,0.0123,0.0558,0.847,171.088,247093,36.43606,8,00s,0
0.444,0.841,-3.742,0.0504,0.000132,1.15e-05,0.229,0.796,160.093,206160,31.28157,10,00s,1
0.639,0.584,-5.617,0.0302,0.769,0.000725,0.189,0.618,103.169,162200,24.06852,7,10s,0
0.271,0.524,-7.545,0.0606,0.605,0.0014,0.182,0.623,194.563,166905,26.78611,14,10s,0
0.389,0.322,-10.923,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,216760,40.61575,10,70s,1
0.25,0.705,-6.044,0.0313,0.0101,0.377,0.128,0.458,154.299,145293,50.47381,6,00s,0
0.198,0.236,-21.585,0.0403,0.868,0.94,0.122,0.0285,121.946,194250,18.63614,10,00s,0
0.34,0.195,-11.744,0.0336,0.985,0.896,0.116,0.353,102.807,252760,65.27186,11,70s,0
0.728,0.751,-9.702,0.0516,0.269,9.26e-06,0.0728,0.833,121.68,215733,27.85283,10,80s,1
0.689,0.512,-8.782,0.0354,0.636,0.00255,0.103,0.365,118.843,251707,35.27758,15,90s,0
0.645,0.88,-3.403,0.0329,0.0242,2.04e-06,0.0978,0.834,125.418,250076,56.51861,9,90s,1
0.852,0.604,-4.569,0.0642,0.0503,0.0,0.327,0.667,94.762,227547,20.56776,11,00s,1
0.449,0.262,-9.432,0.0282,0.908,2.59e-05,0.209,0.381,108.924,184120,52.01482,10,60s,1
0.441,0.212,-9.352,0.0335,0.253,0.0,0.389,0.362,58.968,165520,85.2129,7,80s,0
0.739,0.828,-5.079,0.219,0.211,0.0,0.0954,0.745,168.091,314440,29.19997,19,90s,1
0.409,0.365,-12.728,0.0327,0.379,0.871,0.354,0.0366,105.222,329107,21.71074,14,00s,0
0.578,0.937,-3.926,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,239827,30.89397,9,00s,1
0.285,0.205,-16.064,0.0279,0.754,0.966,0.264,0.326,179.764,256149,61.57377,11,70s,0
0.629,0.216,-11.272,0.0426,0.981,0.478,0.201,0.634,90.842,218947,45.96806,10,60s,0
0.442,0.259,-14.918,0.122,0.61,1.92e-06,0.675,0.462,81.162,418493,23.39073,17,70s,0
0.61,0.759,-8.778,0.06,0.238,0.0104,0.1,0.655,126.642,346947,22.37418,16,70s,1
0.509,0.563,-11.858,0.0353,0.197,0.848,0.317,0.895,121.477,197333,22.78764,10,70s,0
0.451,0.701,-14.667,0.041,0.308,0.748,0.243,0.962,154.348,171180,28.00327,10,60s,0
0.509,0.396,-17.181,0.0594,0.569,0.0294,0.122,0.705,140.507,340533,30.71241,15,70s,0
0.616,0.553,-9.269,0.0642,0.551,5.34e-06,0.112,0.488,138.145,450600,60.90083,19,90s,1
0.511,0.402,-10.695,0.219,0.702,0.00014,0.11,0.503,83.339,286800,48.19845,12,90s,1
0.195,0.132,-20.376,0.0381,0.816,0.934,0.136,0.103,63.568,179933,48.51909,7,70s,0
0.684,0.715,-6.132,0.0336,0.159,0.0,0.181,0.563,96.018,214107,31.29447,10,10s,1
0.3,0.0549,-22.526,0.0364,0.972,0.0823,0.119,0.174,91.383,216107,64.73949,8,60s,0
0.428,0.941,-8.064,0.0638,0.000878,0.908,0.0318,0.113,95.947,556427,62.15092,15,90s,0
0.562,0.951,-7.38,0.0511,1.1e-05,0.659,0.376,0.435,145.992,467487,101.61863,13,00s,0
0.407,0.521,-12.511,0.0297,0.32,4.1e-06,0.128,0.829,98.867,136707,21.53966,9,70s,0
0.362,0.00131,-31.666,0.0585,0.995,0.893,0.0959,0.0356,66.491,1223040,126.02878,44,00s,0
0.273,0.399,-14.154,0.0288,0.597,0.0208,0.411,0.727,185.725,157067,45.27629,9,60s,1
0.733,0.835,-5.266,0.222,0.391,0.0013,0.272,0.761,118.818,470307,38.7821,27,80s,0
0.573,0.857,-4.73,0.0541,0.776,0.0,0.179,0.966,71.776,176700,24.37954,8,60s,0
0.956,0.765,-12.772,0.0619,0.143,0.0461,0.25,0.711,124.252,409600,33.27402,14,80s,1
0.577,0.906,-3.673,0.0583,0.0304,0.0,0.189,0.692,152.946,224187,49.49996,10,00s,1
0.781,0.392,-17.909,0.0624,0.0093,0.111,0.0707,0.799,121.928,322133,46.9052,12,80s,0
0.566,0.887,-3.583,0.034,0.137,0.0,0.081,0.704,109.806,224400,42.89474,7,00s,1
0.457,0.561,-10.516,0.133,0.769,0.0,0.31,0.745,134.569,297800,40.27554,17,60s,1
0.564,0.244,-11.149,0.0329,0.758,0.000607,0.106,0.346,78.076,197627,33.73216,11,00s,1
0.54,0.91,-8.248,0.0535,0.128,0.302,0.607,0.763,124.758,206427,54.61401,7,60s,0
0.772,0.413,-8.193,0.089,0.0361,0.0,0.111,0.211,131.965,246213,71.72222,7,10s,1
0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,19.91278,11,10s,1
0.534,0.718,-9.273,0.0961,0.56,0.0,0.609,0.926,163.989,160280,29.32564,10,60s,1
0.615,0.347,-9.596,0.0259,0.182,0.0,0.125,0.273,78.994,219507,59.85929,9,80s,0
0.478,0.783,-7.346,0.0419,0.000126,0.582,0.225,0.746,156.337,137653,34.28166,9,70s,0
0.731,0.842,-5.815,0.0912,0.0538,1.61e-06,0.0443,0.747,92.395,318000,126.34922,10,80s,1
0.367,0.833,-7.504,0.0472,0.0672,0.0,0.31,0.35,116.719,286347,22.42797,13,80s,1
0.801,0.66,-8.267,0.286,0.175,9.5e-06,0.0748,0.295,93.036,212293,50.37614,10,00s,1
0.318,0.369,-7.995,0.0301,0.483,5.84e-06,0.17,0.328,182.036,183333,32.94355,12,60s,1
0.496,0.0936,-22.248,0.0359,0.43,0.94,0.0997,0.0308,120.116,248125,38.08688,10,00s,0
0.815,0.597,-9.987,0.0389,0.056,2.89e-06,0.0843,0.833,114.243,185533,56.65457,8,70s,1
0.79,0.755,-5.992,0.459,0.0152,3.57e-05,0.411,0.627,95.052,227227,34.41765,10,00s,1
0.688,0.424,-10.632,0.0291,0.664,3.12e-06,0.0884,0.441,119.078,191520,43.8921,9,70s,1
0.603,0.701,-9.719,0.0274,0.0386,0.00106,0.211,0.961,118.664,225760,66.02603,9,70s,1
0.476,0.688,-8.539,0.0875,0.2,0.00535,0.0308,0.959,195.577,175391,43.93063,8,80s,1
0.647,0.822,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,232720,48.79719,9,10s,1
0.519,0.969,-2.34,0.0662,9.03e-05,0.0,0.111,0.48,77.011,242747,23.32088,12,10s,1
0.555,0.362,-8.042,0.0344,0.531,0.0,0.109,0.399,142.33,172627,42.97192,8,60s,1
0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,190947,34.1161,9,10s,1
0.688,0.0539,-17.911,0.0627,0.919,0.00246,0.129,0.431,101.407,186944,36.81482,11,70s,0
0.408,0.0432,-25.578,0.0445,0.981,0.913,0.134,0.129,67.417,200320,50.92632,8,60s,0
0.617,0.818,-7.334,0.0579,0.00514,0.00447,0.138,0.391,95.149,272933,38.94147,8,90s,0
0.583,0.435,-8.784,0.0386,0.434,5.49e-05,0.102,0.292,72.01,276013,27.82509,8,90s,1
0.605,0.493,-9.479,0.0491,0.753,0.0,0.111,0.478,154.038,332387,75.60418,14,00s,0
0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,26.73327,7,10s,1
0.587,0.76,-6.545,0.0726,0.302,0.0,0.274,0.912,106.231,174693,73.41225,8,60s,0
0.697,0.546,-10.127,0.0288,0.314,0.913,0.1,0.545,117.002,188067,23.43218,11,90s,0
0.743,0.799,-5.466,0.0375,0.699,0.0,0.0635,0.965,116.112,139200,21.09211,10,70s,1
0.514,0.483,-10.198,0.0281,0.0492,3.52e-06,0.0624,0.28,146.315,298770,28.26077,11,80s,1
0.2,0.917,-5.912,0.3,0.123,0.00149,0.782,0.183,76.351,426200,30.84175,14,00s,0
0.611,0.269,-15.339,0.0321,0.771,0.0,0.15,0.563,120.242,253707,19.77267,11,70s,1
0.769,0.757,-9.523,0.169,0.0077,0.014,0.819,0.713,100.057,247507,57.76135,11,90s,1
0.742,0.468,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,242200,27.12436,13,00s,1
0.417,0.484,-8.781,0.0791,0.409,0.959,0.0663,0.501,149.79,194880,45.13452,9,70s,1
0.707,0.775,-6.91,0.0371,0.124,0.000585,0.154,0.909,126.662,309160,52.08232,13,70s,1
0.716,0.103,-12.58,0.0394,0.906,3.89e-05,0.0845,0.468,113.835,188973,20.2444,9,80s,0
0.63,0.95,-4.012,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627,35.40244,14,00s,1
0.477,0.444,-8.912,0.045,0.000201,0.703,0.16,0.246,133.458,429080,27.11942,20,90s,0
0.581,0.662,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,189487,27.45195,7,10s,1
0.623,0.871,-2.403,0.239,0.0465,0.0,0.111,0.653,150.079,156267,25.71464,7,00s,1
0.516,0.11,-14.176,0.038,0.522,0.00121,0.131,0.0538,105.595,245746,40.058,9,90s,0
0.577,0.0603,-22.612,0.0615,0.994,0.878,0.131,0.159,114.666,155520,59.61029,4,90s,0
0.219,0.0641,-23.886,0.0446,0.98,0.965,0.101,0.143,79.635,153339,36.38914,6,60s,0
0.244,0.987,-7.661,0.123,5.66e-05,0.779,0.0664,0.247,142.341,211373,25.8129,10,90s,0
0.605,0.583,-9.062,0.0292,0.0402,0.0,0.554,0.843,116.407,159600,33.61076,10,70s,1
0.433,0.377,-10.549,0.0266,0.908,0.00622,0.08,0.558,96.006,213893,46.13652,12,60s,0
0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,52.76275,13,10s,1
0.546,0.385,-8.294,0.0279,0.666,0.00278,0.156,0.392,87.033,186227,37.50988,10,70s,0
0.437,0.104,-22.533,0.0307,0.893,0.00124,0.11,0.544,101.718,196467,29.75137,8,60s,0
0.196,0.0277,-32.055,0.0433,0.945,0.279,0.124,0.13,167.727,202240,55.60764,10,90s,0
0.74,0.72,-7.72,0.0517,0.459,7.41e-05,0.309,0.945,108.527,188933,27.04947,10,70s,1
0.782,0.38,-10.843,0.0312,0.772,1.22e-05,0.0876,0.635,109.749,242707,36.5167,10,60s,0
0.594,0.898,-4.796,0.0452,0.0228,0.0,0.0627,0.808,161.512,197053,29.94205,12,80s,1
0.579,0.385,-14.643,0.0431,0.636,0.0,0.0478,0.769,108.793,269400,59.84825,12,90s,0
0.404,0.415,-12.268,0.0419,0.683,1.65e-06,0.166,0.59,90.685,83187,62.97235,4,60s,0
0.392,0.424,-11.022,0.0379,0.786,0.00636,0.125,0.404,74.02,295000,46.33744,13,70s,1
0.688,0.888,-5.841,0.0305,0.00582,9.23e-05,0.0565,0.728,120.021,291027,38.81804,9,90s,1
0.5,0.664,-10.935,0.0332,0.0813,9.6e-06,0.0804,0.62,98.058,202307,30.63479,10,70s,1
0.718,0.708,-5.229,0.289,0.0807,0.0,0.132,0.49,191.601,273787,40.5606,13,90s,1
0.279,0.285,-15.499,0.0345,0.239,0.000521,0.149,0.36,48.611,263853,20.15791,9,70s,0
0.856,0.632,-3.692,0.074,0.193,0.0,0.0688,0.697,112.009,180493,45.65712,7,10s,1
0.694,0.823,-6.755,0.0917,0.118,7.11e-06,0.152,0.683,95.83,299827,74.0041,10,90s,1
0.419,0.979,-5.307,0.175,0.000966,0.000282,0.373,0.155,174.905,270160,45.46886,9,00s,0
0.566,0.353,-11.868,0.0333,0.55,0.0,0.227,0.356,117.623,291240,41.03725,12,60s,0
0.519,0.936,-6.167,0.0488,0.000922,0.0142,0.115,0.565,133.126,283042,31.24843,14,80s,0
0.466,0.891,-6.992,0.0686,0.0264,3.37e-05,0.435,0.588,151.996,332373,38.39295,10,90s,0
0.868,0.777,-3.562,0.271,0.016,0.0,0.0708,0.67,91.958,229400,20.34378,10,90s,1
0.454,0.239,-19.099,0.039,0.241,0.897,0.0923,0.111,144.223,147667,26.50761,7,80s,0
0.619,0.827,-4.665,0.0852,0.0045,0.0134,0.0283,0.354,190.031,213360,42.11831,13,00s,1
0.805,0.723,-6.808,0.224,0.00679,0.0,0.244,0.641,88.006,261827,23.89865,15,00s,1
0.684,0.784,-5.365,0.0271,0.164,5.8e-05,0.186,0.775,119.04,262800,50.693,12,80s,1
